REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,ESDSCHPH1,1,2023,0.8266565699026351
REGION1,ESDSELH1,1,2023,0.8266565699026351
REGION1,ESHFCHPH1,1,2023,0.8258340731666667
REGION1,ESHFSTPH1,1,2023,0.8258340731666667
REGION1,ESBMCHPH1,1,2023,0.9997995192178265
REGION1,ESBMSTPH1,1,2023,1.273253471528839
REGION1,ESWSCHPH1,1,2023,0.9997995192178265
REGION1,ESWSSTPH1,1,2023,0.2914723684834442
REGION1,ESWIOFPH1,1,2023,0.1404990436166667
REGION1,ESWIONPH1,1,2023,0.064350707
REGION1,ESSOSTHH1,1,2023,0.03575039277777778
REGION1,ESOCWVPH1,1,2023,0.03719791338930738
REGION1,ESHYDMPH1,1,2023,0.1149970578340689
REGION1,FIBFHPFH1,1,2023,0.913539866197564
REGION1,FIBMSTPH1,1,2023,1.273253471528839
REGION1,FICOCHPH1,1,2023,0.8258340731666667
REGION1,FICOSTPH1,1,2023,0.8580094266666667
REGION1,FIHFCHPH1,1,2023,0.8258340731666667
REGION1,FIHFSTPH1,1,2023,0.8258340731666667
REGION1,FIHYDMPH1,1,2023,0.1149970578340689
REGION1,FINGCCPH1,1,2023,0.8266565699026351
REGION1,FINGCHPH1,1,2023,0.8258340731666667
REGION1,FINUG2PH1,1,2023,2.367470455061728
REGION1,FIWIOFPH1,1,2023,0.1404990436166667
REGION1,FIWIONPH1,1,2023,0.064350707
REGION1,FIWSCHPH1,1,2023,0.9997995192178265
REGION1,FILICHPH1,1,2023,0.8258340731666667
REGION1,FILIELH1,1,2023,1.072511783333333
REGION1,FIBFCHPH1,1,2023,0.9997995192178265
REGION1,FIDGCHPH1,1,2023,0.8258340731666667
REGION1,FIDGELH1,1,2023,0.8266565699026351
REGION1,FIRGCHPH1,1,2023,0.8258340731666667
REGION1,FIRGELH1,1,2023,0.8266565699026351
REGION1,FIDSCHPH1,1,2023,0.8266565699026351
REGION1,FIDSELH1,1,2023,0.8266565699026351
REGION1,FIBMCHPH1,1,2023,0.9997995192178265
REGION1,FRNUG2PH1,1,2023,2.367470455061728
REGION1,FRCOCHPH1,1,2023,0.8258340731666667
REGION1,FRCOSTPH1,1,2023,0.8580094266666667
REGION1,FRNGCCPH1,1,2023,0.8266565699026351
REGION1,FRNGCHPH1,1,2023,0.8258340731666667
REGION1,FRBFHPFH1,1,2023,0.913539866197564
REGION1,FRBFCHPH1,1,2023,0.9997995192178265
REGION1,FRDGELH1,1,2023,0.8266565699026351
REGION1,FRRGCHPH1,1,2023,0.8258340731666667
REGION1,FRRGELH1,1,2023,0.8266565699026351
REGION1,FRDSCHPH1,1,2023,0.8266565699026351
REGION1,FRDSELH1,1,2023,0.8266565699026351
REGION1,FRHFCHPH1,1,2023,0.8258340731666667
REGION1,FRHFSTPH1,1,2023,0.8258340731666667
REGION1,FRBMCHPH1,1,2023,0.9997995192178265
REGION1,FRBMSTPH1,1,2023,1.273253471528839
REGION1,FRWSCHPH1,1,2023,0.9997995192178265
REGION1,FRWSSTPH1,1,2023,0.2914723684834442
REGION1,FRWIONPH1,1,2023,0.064350707
REGION1,FRWIOFPH1,1,2023,0.1404990436166667
REGION1,FRSOSTHH1,1,2023,0.03575039277777778
REGION1,FRGOCVPH1,1,2023,0.03932543205555555
REGION1,FRTIDH1,1,2023,0.03719791338930738
REGION1,FROCWVPH1,1,2023,0.03719791338930738
REGION1,FRHYDMPH1,1,2023,0.1149970578340689
REGION1,HRBFHPFH1,1,2023,0.913539866197564
REGION1,HRBMCHPH1,1,2023,0.9997995192178265
REGION1,HRCOSTPH1,1,2023,0.8580094266666667
REGION1,HRHFCHPH1,1,2023,0.8258340731666667
REGION1,HRHFSTPH1,1,2023,0.8258340731666667
REGION1,HRHYDMPH1,1,2023,0.1149970578340689
REGION1,HRNGCCPH1,1,2023,0.8266565699026351
REGION1,HRNGCHPH1,1,2023,0.8258340731666667
REGION1,HRWIONPH1,1,2023,0.064350707
REGION1,HRLICHPH1,1,2023,0.8258340731666667
REGION1,HRBFCHPH1,1,2023,0.9997995192178265
REGION1,HRRGCHPH1,1,2023,0.8258340731666667
REGION1,HRDSCHPH1,1,2023,0.8266565699026351
REGION1,HRDSELH1,1,2023,0.8266565699026351
REGION1,HRGOCVPH1,1,2023,0.03932543205555555
REGION1,HUNUG2PH1,1,2023,2.367470455061728
REGION1,HUCOCHPH1,1,2023,0.8258340731666667
REGION1,HUCOSTPH1,1,2023,0.8580094266666667
REGION1,HULICHPH1,1,2023,0.8258340731666667
REGION1,HULIELH1,1,2023,1.072511783333333
REGION1,HUNGCCPH1,1,2023,0.8266565699026351
REGION1,HUNGCHPH1,1,2023,0.8258340731666667
REGION1,HUBFCHPH1,1,2023,0.9997995192178265
REGION1,HUDGCHPH1,1,2023,0.8258340731666667
REGION1,HUDGELH1,1,2023,0.8266565699026351
REGION1,HURGCHPH1,1,2023,0.8258340731666667
REGION1,HUDSCHPH1,1,2023,0.8266565699026351
REGION1,HUDSELH1,1,2023,0.8266565699026351
REGION1,HUHFCHPH1,1,2023,0.8258340731666667
REGION1,HUHFSTPH1,1,2023,0.8258340731666667
REGION1,HUBMSTPH1,1,2023,1.273253471528839
REGION1,HUBMCHPH1,1,2023,0.9997995192178265
REGION1,HUWSSTPH1,1,2023,0.2914723684834442
REGION1,HUWIONPH1,1,2023,0.064350707
REGION1,HUGOCVPH1,1,2023,0.03932543205555555
REGION1,HUHYDMPH1,1,2023,0.1149970578340689
REGION1,IEBFHPFH1,1,2023,0.913539866197564
REGION1,IEBMSTPH1,1,2023,1.273253471528839
REGION1,IEHYDMPH1,1,2023,0.1149970578340689
REGION1,IENGCCPH1,1,2023,0.8266565699026351
REGION1,IENGCHPH1,1,2023,0.8258340731666667
REGION1,IEWIOFPH1,1,2023,0.1404990436166667
REGION1,IEWIONPH1,1,2023,0.064350707
REGION1,IEWSSTPH1,1,2023,0.2914723684834442
REGION1,IECOSTPH1,1,2023,0.8580094266666667
REGION1,IELICHPH1,1,2023,0.8258340731666667
REGION1,IELIELH1,1,2023,1.072511783333333
REGION1,IEBFCHPH1,1,2023,0.9997995192178265
REGION1,IERGCHPH1,1,2023,0.8258340731666667
REGION1,IEDSELH1,1,2023,0.8266565699026351
REGION1,IEDSCHPH1,1,2023,0.8266565699026351
REGION1,IEHFSTPH1,1,2023,0.8258340731666667
REGION1,IEBMCHPH1,1,2023,0.9997995192178265
REGION1,ITBFHPFH1,1,2023,0.913539866197564
REGION1,ITBMCHPH1,1,2023,0.9997995192178265
REGION1,ITBMSTPH1,1,2023,1.273253471528839
REGION1,ITCOCHPH1,1,2023,0.8258340731666667
REGION1,ITGOCVPH1,1,2023,0.03932543205555555
REGION1,ITHFCHPH1,1,2023,0.8258340731666667
REGION1,ITHFSTPH1,1,2023,0.8258340731666667
REGION1,ITHYDMPH1,1,2023,0.1149970578340689
REGION1,ITNGCCPH1,1,2023,0.8266565699026351
REGION1,ITNGCHPH1,1,2023,0.8258340731666667
REGION1,ITWIONPH1,1,2023,0.064350707
REGION1,ITWSCHPH1,1,2023,0.9997995192178265
REGION1,ITWSSTPH1,1,2023,0.2914723684834442
REGION1,ITCOSTPH1,1,2023,0.8580094266666667
REGION1,ITBFCHPH1,1,2023,0.9997995192178265
REGION1,ITDGCHPH1,1,2023,0.8258340731666667
REGION1,ITDGELH1,1,2023,0.8266565699026351
REGION1,ITRGCHPH1,1,2023,0.8258340731666667
REGION1,ITRGELH1,1,2023,0.8266565699026351
REGION1,ITDSCHPH1,1,2023,0.8266565699026351
REGION1,ITDSELH1,1,2023,0.8266565699026351
REGION1,ITWIOFPH1,1,2023,0.1404990436166667
REGION1,LTBMCHPH1,1,2023,0.9997995192178265
REGION1,LTHFCHPH1,1,2023,0.8258340731666667
REGION1,LTNGCHPH1,1,2023,0.8258340731666667
REGION1,LTWIONPH1,1,2023,0.064350707
REGION1,LTWSCHPH1,1,2023,0.9997995192178265
REGION1,LTBFCHPH1,1,2023,0.9997995192178265
REGION1,LTRGCHPH1,1,2023,0.8258340731666667
REGION1,LTDSCHPH1,1,2023,0.8266565699026351
REGION1,LUNGCCPH1,1,2023,0.8266565699026351
REGION1,LUNGCHPH1,1,2023,0.8258340731666667
REGION1,LUWIONPH1,1,2023,0.064350707
REGION1,LUWSCHPH1,1,2023,0.9997995192178265
REGION1,LUBFCHPH1,1,2023,0.9997995192178265
REGION1,LUDSCHPH1,1,2023,0.8266565699026351
REGION1,LUBMCHPH1,1,2023,0.9997995192178265
REGION1,LVCOCHPH1,1,2023,0.8258340731666667
REGION1,LVHFCHPH1,1,2023,0.8258340731666667
REGION1,LVHYDMPH1,1,2023,0.1149970578340689
REGION1,LVNGCCPH1,1,2023,0.8266565699026351
REGION1,LVNGCHPH1,1,2023,0.8258340731666667
REGION1,LVWIONPH1,1,2023,0.064350707
REGION1,LVLICHPH1,1,2023,0.8258340731666667
REGION1,LVBFCHPH1,1,2023,0.9997995192178265
REGION1,LVDSCHPH1,1,2023,0.8266565699026351
REGION1,LVBMCHPH1,1,2023,0.9997995192178265
REGION1,MTWIONPH1,1,2023,0.064350707
REGION1,MTNGHPFH1,1,2023,0.8258340731666667
REGION1,MTBFCHPH1,1,2023,0.9997995192178265
REGION1,MTDSGCCH1,1,2023,0.8266565699026351
REGION1,MTDSGCPH1,1,2023,0.7522737354938109
REGION1,MTDSSTPH1,1,2023,0.8258340731666667
REGION1,NLBFHPFH1,1,2023,0.913539866197564
REGION1,NLBMSTPH1,1,2023,1.273253471528839
REGION1,NLCOCHPH1,1,2023,0.8258340731666667
REGION1,NLNGCCPH1,1,2023,0.8266565699026351
REGION1,NLNGCHPH1,1,2023,0.8258340731666667
REGION1,NLNUG2PH1,1,2023,2.367470455061728
REGION1,NLWIOFPH1,1,2023,0.1404990436166667
REGION1,NLWIONPH1,1,2023,0.064350707
REGION1,NLWSCHPH1,1,2023,0.9997995192178265
REGION1,NLCOSTPH1,1,2023,0.8580094266666667
REGION1,NLBFCHPH1,1,2023,0.9997995192178265
REGION1,NLDGCHPH1,1,2023,0.8258340731666667
REGION1,NLDGELH1,1,2023,0.8266565699026351
REGION1,NLRGCHPH1,1,2023,0.8258340731666667
REGION1,NLRGELH1,1,2023,0.8266565699026351
REGION1,NLDSCHPH1,1,2023,0.8266565699026351
REGION1,NLDSELH1,1,2023,0.8266565699026351
REGION1,NLHFCHPH1,1,2023,0.8258340731666667
REGION1,NLBMCHPH1,1,2023,0.9997995192178265
REGION1,PLCOCHPH1,1,2023,0.8258340731666667
REGION1,PLCOSTPH1,1,2023,0.8580094266666667
REGION1,PLLICHPH1,1,2023,0.8258340731666667
REGION1,PLLIELH1,1,2023,1.072511783333333
REGION1,PLNGCCPH1,1,2023,0.8266565699026351
REGION1,PLNGCHPH1,1,2023,0.8258340731666667
REGION1,PLBFCHPH1,1,2023,0.9997995192178265
REGION1,PLDGCHPH1,1,2023,0.8258340731666667
REGION1,PLRGCHPH1,1,2023,0.8258340731666667
REGION1,PLDSCHPH1,1,2023,0.8266565699026351
REGION1,PLDSELH1,1,2023,0.8266565699026351
REGION1,PLHFCHPH1,1,2023,0.8258340731666667
REGION1,PLBMSTPH1,1,2023,1.273253471528839
REGION1,PLBMCHPH1,1,2023,0.9997995192178265
REGION1,PLWIONPH1,1,2023,0.064350707
REGION1,PLHYDMPH1,1,2023,0.1149970578340689
REGION1,PTBFHPFH1,1,2023,0.913539866197564
REGION1,PTBMSTPH1,1,2023,1.273253471528839
REGION1,PTGOCVPH1,1,2023,0.03932543205555555
REGION1,PTHFCHPH1,1,2023,0.8258340731666667
REGION1,PTHFSTPH1,1,2023,0.8258340731666667
REGION1,PTHYDMPH1,1,2023,0.1149970578340689
REGION1,PTNGCCPH1,1,2023,0.8266565699026351
REGION1,PTNGCHPH1,1,2023,0.8258340731666667
REGION1,PTOCWVPH1,1,2023,0.03719791338930738
REGION1,PTWIOFPH1,1,2023,0.1404990436166667
REGION1,PTWIONPH1,1,2023,0.064350707
REGION1,PTWSCHPH1,1,2023,0.9997995192178265
REGION1,PTWSSTPH1,1,2023,0.2914723684834442
REGION1,PTCOSTPH1,1,2023,0.8580094266666667
REGION1,PTBFCHPH1,1,2023,0.9997995192178265
REGION1,PTRGCHPH1,1,2023,0.8258340731666667
REGION1,PTDSCHPH1,1,2023,0.8266565699026351
REGION1,PTDSELH1,1,2023,0.8266565699026351
REGION1,PTBMCHPH1,1,2023,0.9997995192178265
REGION1,ROBMSTPH1,1,2023,1.273253471528839
REGION1,ROCOCHPH1,1,2023,0.8258340731666667
REGION1,ROHFCHPH1,1,2023,0.8258340731666667
REGION1,ROHYDMPH1,1,2023,0.1149970578340689
REGION1,RONGCHPH1,1,2023,0.8258340731666667
REGION1,RONUG2PH1,1,2023,2.367470455061728
REGION1,ROWIONPH1,1,2023,0.064350707
REGION1,ROLICHPH1,1,2023,0.8258340731666667
REGION1,ROLIELH1,1,2023,1.072511783333333
REGION1,RONGCCPH1,1,2023,0.8266565699026351
REGION1,RODGCHPH1,1,2023,0.8258340731666667
REGION1,RODGELH1,1,2023,0.8266565699026351
REGION1,RORGCHPH1,1,2023,0.8258340731666667
REGION1,RODSCHPH1,1,2023,0.8266565699026351
REGION1,RODSELH1,1,2023,0.8266565699026351
REGION1,ROHFSTPH1,1,2023,0.8258340731666667
REGION1,ROBMCHPH1,1,2023,0.9997995192178265
REGION1,ROGOCVPH1,1,2023,0.03932543205555555
REGION1,SEBMCHPH1,1,2023,0.9997995192178265
REGION1,SECOCHPH1,1,2023,0.8258340731666667
REGION1,SEHFCHPH1,1,2023,0.8258340731666667
REGION1,SEHYDMPH1,1,2023,0.1149970578340689
REGION1,SENGCCPH1,1,2023,0.8266565699026351
REGION1,SENGCHPH1,1,2023,0.8258340731666667
REGION1,SENUG2PH1,1,2023,2.367470455061728
REGION1,SEWIOFPH1,1,2023,0.1404990436166667
REGION1,SEWIONPH1,1,2023,0.064350707
REGION1,SEWSCHPH1,1,2023,0.9997995192178265
REGION1,SELICHPH1,1,2023,0.8258340731666667
REGION1,SEBFCHPH1,1,2023,0.9997995192178265
REGION1,SEDGCHPH1,1,2023,0.8258340731666667
REGION1,SEDSCHPH1,1,2023,0.8266565699026351
REGION1,SEDSELH1,1,2023,0.8266565699026351
REGION1,SEHFSTPH1,1,2023,0.8258340731666667
REGION1,SIHFCHPH1,1,2023,0.8258340731666667
REGION1,SIHFSTPH1,1,2023,0.8258340731666667
REGION1,SIHYDMPH1,1,2023,0.1149970578340689
REGION1,SINGCHPH1,1,2023,0.8258340731666667
REGION1,SINUG2PH1,1,2023,2.367470455061728
REGION1,SIWIONPH1,1,2023,0.064350707
REGION1,SILICHPH1,1,2023,0.8258340731666667
REGION1,SINGCCPH1,1,2023,0.8266565699026351
REGION1,SIBFCHPH1,1,2023,0.9997995192178265
REGION1,SIDSCHPH1,1,2023,0.8266565699026351
REGION1,SIDSELH1,1,2023,0.8266565699026351
REGION1,SIBMCHPH1,1,2023,0.9997995192178265
REGION1,SIWSCHPH1,1,2023,0.9997995192178265
REGION1,SKBFHPFH1,1,2023,0.913539866197564
REGION1,SKBMSTPH1,1,2023,1.273253471528839
REGION1,SKCOCHPH1,1,2023,0.8258340731666667
REGION1,SKHFCHPH1,1,2023,0.8258340731666667
REGION1,SKHYDMPH1,1,2023,0.1149970578340689
REGION1,SKNGCCPH1,1,2023,0.8266565699026351
REGION1,SKNGCHPH1,1,2023,0.8258340731666667
REGION1,SKNUG2PH1,1,2023,2.367470455061728
REGION1,SKWIONPH1,1,2023,0.064350707
REGION1,SKWSCHPH1,1,2023,0.9997995192178265
REGION1,SKLICHPH1,1,2023,0.8258340731666667
REGION1,SKLIELH1,1,2023,1.072511783333333
REGION1,SKBFCHPH1,1,2023,0.9997995192178265
REGION1,SKDGCHPH1,1,2023,0.8258340731666667
REGION1,SKRGCHPH1,1,2023,0.8258340731666667
REGION1,SKDSCHPH1,1,2023,0.8266565699026351
REGION1,SKDSELH1,1,2023,0.8266565699026351
REGION1,SKBMCHPH1,1,2023,0.9997995192178265
REGION1,NOBFHPFH1,1,2023,0.913539866197564
REGION1,NOHFCHPH1,1,2023,0.8258340731666667
REGION1,NOHFSTPH1,1,2023,0.8258340731666667
REGION1,NOHYDMPH1,1,2023,0.1149970578340689
REGION1,NOWIOFPH1,1,2023,0.1404990436166667
REGION1,NOWIONPH1,1,2023,0.064350707
REGION1,NOWSCHPH1,1,2023,0.9997995192178265
REGION1,NOBMCHPH1,1,2023,0.9997995192178265
REGION1,NOOCWVPH1,1,2023,0.03719791338930738
REGION1,CHBFHPFH1,1,2023,0.913539866197564
REGION1,CHHFCHPH1,1,2023,0.8258340731666667
REGION1,CHHFSTPH1,1,2023,0.8258340731666667
REGION1,CHNGCCPH1,1,2023,0.8266565699026351
REGION1,CHNGCHPH1,1,2023,0.8258340731666667
REGION1,CHNUG2PH1,1,2023,2.367470455061728
REGION1,CHWIONPH1,1,2023,0.064350707
REGION1,CHWSCHPH1,1,2023,0.9997995192178265
REGION1,CHWSSTPH1,1,2023,0.2914723684834442
REGION1,CHHYDMPH1,1,2023,0.1149970578340689
REGION1,UKBFHPFH1,1,2023,0.913539866197564
REGION1,UKBMCCPH1,1,2023,1.273253471528839
REGION1,UKBMSTPH1,1,2023,1.273253471528839
REGION1,UKCOCHPH1,1,2023,0.8258340731666667
REGION1,UKHFCHPH1,1,2023,0.8258340731666667
REGION1,UKHFSTPH1,1,2023,0.8258340731666667
REGION1,UKHYDMPH1,1,2023,0.1149970578340689
REGION1,UKNGCCPH1,1,2023,0.8266565699026351
REGION1,UKNGCHPH1,1,2023,0.8258340731666667
REGION1,UKNUG2PH1,1,2023,2.367470455061728
REGION1,UKOCWVPH1,1,2023,0.03719791338930738
REGION1,UKWIOFPH1,1,2023,0.1404990436166667
REGION1,UKWIONPH1,1,2023,0.064350707
REGION1,UKWSCHPH1,1,2023,0.9997995192178265
REGION1,UKWSSTPH1,1,2023,0.2914723684834442
REGION1,ATCOCHPN1,1,2023,0.8258340731666667
REGION1,ATNGCCPN1,1,2023,0.8266565699026351
REGION1,ATNGCHPN1,1,2023,0.8258340731666667
REGION1,ATNGGCPN1,1,2023,0.7522737354938109
REGION1,ATNGHPFN1,1,2023,0.8258340731666667
REGION1,ATNGSTPN1,1,2023,0.8258340731666667
REGION1,ATBFCHPN1,1,2023,0.9997995192178265
REGION1,ATBFHPFN1,1,2023,0.913539866197564
REGION1,ATDGCHPN1,1,2023,0.8258340731666667
REGION1,ATDGELN1,1,2023,0.8266565699026351
REGION1,ATRGCHPN1,1,2023,0.8258340731666667
REGION1,ATDSCHPN1,1,2023,0.8266565699026351
REGION1,ATDSELN1,1,2023,0.8266565699026351
REGION1,ATHFCHPN1,1,2023,0.8258340731666667
REGION1,ATHFSTPN1,1,2023,0.8258340731666667
REGION1,ATBMSTPN1,1,2023,1.273253471528839
REGION1,ATBMCHPN1,1,2023,0.9997995192178265
REGION1,ATWSCHPN1,1,2023,0.9997995192178265
REGION1,ATWSSTPN1,1,2023,0.2914723684834442
REGION1,ATWIONPN1,1,2023,0.064350707
REGION1,ATGOCVPN1,1,2023,0.03932543205555555
REGION1,ATHYDMPN1,1,2023,0.1149970578340689
REGION1,BENUG2PN1,1,2023,2.367470455061728
REGION1,BECOCHPN1,1,2023,0.8258340731666667
REGION1,BECOSTPN1,1,2023,0.8580094266666667
REGION1,BENGCCPN1,1,2023,0.8266565699026351
REGION1,BENGCHPN1,1,2023,0.8258340731666667
REGION1,BEBFHPFN1,1,2023,0.913539866197564
REGION1,BEBFCHPN1,1,2023,0.9997995192178265
REGION1,BEDGELN1,1,2023,0.8266565699026351
REGION1,BERGCHPN1,1,2023,0.8258340731666667
REGION1,BEDSCHPN1,1,2023,0.8266565699026351
REGION1,BEDSELN1,1,2023,0.8266565699026351
REGION1,BEHFCHPN1,1,2023,0.8258340731666667
REGION1,BEHFSTPN1,1,2023,0.8258340731666667
REGION1,BEWSCHPN1,1,2023,0.9997995192178265
REGION1,BEWSSTPN1,1,2023,0.2914723684834442
REGION1,BEWIOFPN1,1,2023,0.1404990436166667
REGION1,BEWIONPN1,1,2023,0.064350707
REGION1,BEHYDMPN1,1,2023,0.1149970578340689
REGION1,BEBMCHPN1,1,2023,0.9997995192178265
REGION1,BEBMSTPN1,1,2023,1.273253471528839
REGION1,BGBFHPFN1,1,2023,0.913539866197564
REGION1,BGCOCHPN1,1,2023,0.8258340731666667
REGION1,BGCOSTPN1,1,2023,0.8580094266666667
REGION1,BGHFCHPN1,1,2023,0.8258340731666667
REGION1,BGHYDMPN1,1,2023,0.1149970578340689
REGION1,BGNGCHPN1,1,2023,0.8258340731666667
REGION1,BGNGSTPN1,1,2023,0.8258340731666667
REGION1,BGNUG2PN1,1,2023,2.367470455061728
REGION1,BGWIONPN1,1,2023,0.064350707
REGION1,BGLICHPN1,1,2023,0.8258340731666667
REGION1,BGLIELN1,1,2023,1.072511783333333
REGION1,BGBFCHPN1,1,2023,0.9997995192178265
REGION1,BGRGCHPN1,1,2023,0.8258340731666667
REGION1,BGRGELN1,1,2023,0.8266565699026351
REGION1,BGDSCHPN1,1,2023,0.8266565699026351
REGION1,BGDSELN1,1,2023,0.8266565699026351
REGION1,BGHFSTPN1,1,2023,0.8258340731666667
REGION1,BGBMCHPN1,1,2023,0.9997995192178265
REGION1,BGBMSTPN1,1,2023,1.273253471528839
REGION1,BGWSCHPN1,1,2023,0.9997995192178265
REGION1,CYBFCHPN1,1,2023,0.9997995192178265
REGION1,CYHFSTPN1,1,2023,0.8258340731666667
REGION1,CYWIONPN1,1,2023,0.064350707
REGION1,CYDSCCPN1,1,2023,0.8266565699026351
REGION1,CYDSGCPN1,1,2023,0.7522737354938109
REGION1,CYDSSTPN1,1,2023,0.8258340731666667
REGION1,CYDSHPFN1,1,2023,0.8258340731666667
REGION1,CYHFCHPN1,1,2023,0.8258340731666667
REGION1,CZNUG2PN1,1,2023,2.367470455061728
REGION1,CZCOCHPN1,1,2023,0.8258340731666667
REGION1,CZCOSTPN1,1,2023,0.8580094266666667
REGION1,CZLICHPN1,1,2023,0.8258340731666667
REGION1,CZLIELN1,1,2023,1.072511783333333
REGION1,CZNGCCPN1,1,2023,0.8266565699026351
REGION1,CZNGCHPN1,1,2023,0.8258340731666667
REGION1,CZBFHPFN1,1,2023,0.913539866197564
REGION1,CZBFCHPN1,1,2023,0.9997995192178265
REGION1,CZDGCHPN1,1,2023,0.8258340731666667
REGION1,CZRGCHPN1,1,2023,0.8258340731666667
REGION1,CZDSCHPN1,1,2023,0.8266565699026351
REGION1,CZDSGCPN1,1,2023,0.7522737354938109
REGION1,CZHFCHPN1,1,2023,0.8258340731666667
REGION1,CZHFSTPN1,1,2023,0.8258340731666667
REGION1,CZBMSTPN1,1,2023,1.273253471528839
REGION1,CZBMCHPN1,1,2023,0.9997995192178265
REGION1,CZWSCHPN1,1,2023,0.9997995192178265
REGION1,CZWIONPN1,1,2023,0.064350707
REGION1,CZHYDMPN1,1,2023,0.1149970578340689
REGION1,DENUG2PN1,1,2023,2.367470455061728
REGION1,DECOCHPN1,1,2023,0.8258340731666667
REGION1,DECOSTPN1,1,2023,0.8580094266666667
REGION1,DELICHPN1,1,2023,0.8258340731666667
REGION1,DELIELN1,1,2023,1.072511783333333
REGION1,DENGCCPN1,1,2023,0.8266565699026351
REGION1,DENGCHPN1,1,2023,0.8258340731666667
REGION1,DEBFHPFN1,1,2023,0.913539866197564
REGION1,DEBFCHPN1,1,2023,0.9997995192178265
REGION1,DEDGCHPN1,1,2023,0.8258340731666667
REGION1,DEDGELN1,1,2023,0.8266565699026351
REGION1,DERGCHPN1,1,2023,0.8258340731666667
REGION1,DERGELN1,1,2023,0.8266565699026351
REGION1,DEDSCHPN1,1,2023,0.8266565699026351
REGION1,DEDSELN1,1,2023,0.8266565699026351
REGION1,DEHFCHPN1,1,2023,0.8258340731666667
REGION1,DEHFSTPN1,1,2023,0.8258340731666667
REGION1,DEBMCHPN1,1,2023,0.9997995192178265
REGION1,DEBMSTPN1,1,2023,1.273253471528839
REGION1,DEWSCHPN1,1,2023,0.9997995192178265
REGION1,DEWSSTPN1,1,2023,0.2914723684834442
REGION1,DEWIOFPN1,1,2023,0.1404990436166667
REGION1,DEWIONPN1,1,2023,0.064350707
REGION1,DEGOCVPN1,1,2023,0.03932543205555555
REGION1,DEHYDMPN1,1,2023,0.1149970578340689
REGION1,DKBFHPFN1,1,2023,0.913539866197564
REGION1,DKBMSTPN1,1,2023,1.273253471528839
REGION1,DKCOCHPN1,1,2023,0.8258340731666667
REGION1,DKHFCHPN1,1,2023,0.8258340731666667
REGION1,DKHFSTPN1,1,2023,0.8258340731666667
REGION1,DKNGCCPN1,1,2023,0.8266565699026351
REGION1,DKNGCHPN1,1,2023,0.8258340731666667
REGION1,DKWIOFPN1,1,2023,0.1404990436166667
REGION1,DKWIONPN1,1,2023,0.064350707
REGION1,DKWSCHPN1,1,2023,0.9997995192178265
REGION1,DKRGCHPN1,1,2023,0.8258340731666667
REGION1,DKDSCHPN1,1,2023,0.8266565699026351
REGION1,DKDSELN1,1,2023,0.8266565699026351
REGION1,DKBMCHPN1,1,2023,0.9997995192178265
REGION1,DKHYDMPN1,1,2023,0.1149970578340689
REGION1,EEHFSTPN1,1,2023,0.8258340731666667
REGION1,EENGCHPN1,1,2023,0.8258340731666667
REGION1,EENGHPFN1,1,2023,0.8258340731666667
REGION1,EEWIONPN1,1,2023,0.064350707
REGION1,EEWSCHPN1,1,2023,0.9997995192178265
REGION1,EELICHPN1,1,2023,0.8258340731666667
REGION1,EELIELN1,1,2023,1.072511783333333
REGION1,EEBFCHPN1,1,2023,0.9997995192178265
REGION1,EEDGCHPN1,1,2023,0.8258340731666667
REGION1,EEDGELN1,1,2023,0.8266565699026351
REGION1,EEBMCHPN1,1,2023,0.9997995192178265
REGION1,EEBMSTPN1,1,2023,1.273253471528839
REGION1,GRBFHPFN1,1,2023,0.913539866197564
REGION1,GRBMSTPN1,1,2023,1.273253471528839
REGION1,GRHFCHPN1,1,2023,0.8258340731666667
REGION1,GRHFSTPN1,1,2023,0.8258340731666667
REGION1,GRHYDMPN1,1,2023,0.1149970578340689
REGION1,GRNGCCPN1,1,2023,0.8266565699026351
REGION1,GRNGCHPN1,1,2023,0.8258340731666667
REGION1,GRWIONPN1,1,2023,0.064350707
REGION1,GRLICHPN1,1,2023,0.8258340731666667
REGION1,GRLIELN1,1,2023,1.072511783333333
REGION1,GRBFCHPN1,1,2023,0.9997995192178265
REGION1,GRRGCHPN1,1,2023,0.8258340731666667
REGION1,GRDSCHPN1,1,2023,0.8266565699026351
REGION1,GRDSELN1,1,2023,0.8266565699026351
REGION1,GRBMCHPN1,1,2023,0.9997995192178265
REGION1,ESCOCHPN1,1,2023,0.8258340731666667
REGION1,ESCOSTPN1,1,2023,0.8580094266666667
REGION1,ESNUG2PN1,1,2023,2.367470455061728
REGION1,ESLISTPN1,1,2023,1.072511783333333
REGION1,ESNGCCPN1,1,2023,0.8266565699026351
REGION1,ESNGCHPN1,1,2023,0.8258340731666667
REGION1,ESBFCHPN1,1,2023,0.9997995192178265
REGION1,ESBFSTPN1,1,2023,0.913539866197564
REGION1,ESDGCHPN1,1,2023,0.8258340731666667
REGION1,ESDGELN1,1,2023,0.8266565699026351
REGION1,ESRGCHPN1,1,2023,0.8258340731666667
REGION1,ESRGELN1,1,2023,0.8266565699026351
REGION1,ESDSCHPN1,1,2023,0.8266565699026351
REGION1,ESDSELN1,1,2023,0.8266565699026351
REGION1,ESHFCHPN1,1,2023,0.8258340731666667
REGION1,ESHFSTPN1,1,2023,0.8258340731666667
