REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,FILI00I00,1,2030,0.15
REGION1,HRLI00I00,1,2030,0.0
REGION1,HULI00I00,1,2030,0.15
REGION1,IELI00I00,1,2030,0.15
REGION1,LVLI00I00,1,2030,0.15
REGION1,PLLI00I00,1,2030,0.15
REGION1,ROLI00I00,1,2030,0.15
REGION1,SELI00I00,1,2030,0.15
REGION1,SILI00I00,1,2030,0.15
REGION1,SKLI00I00,1,2030,0.15
REGION1,BELG00I00,1,2030,0.15
REGION1,HRLG00I00,1,2030,0.15
REGION1,FRLG00I00,1,2030,0.15
REGION1,FILG00I00,1,2030,0.15
REGION1,DELG00I00,1,2030,0.15
REGION1,GRLG00I00,1,2030,0.15
REGION1,ITLG00I00,1,2030,0.15
REGION1,LTLG00I00,1,2030,0.15
REGION1,MTLG00I00,1,2030,0.15
REGION1,NLLG00I00,1,2030,0.15
REGION1,PLLG00I00,1,2030,0.15
REGION1,ESLG00I00,1,2030,0.15
REGION1,UKLG00I00,1,2030,0.15
REGION1,PTLG00I00,1,2030,0.15
REGION1,DKNG00X00,1,2030,0.15
REGION1,DENG00X00,1,2030,0.15
REGION1,ITNG00X00,1,2030,0.15
REGION1,NLNG00X00,1,2030,0.15
REGION1,NONG00X00,1,2030,0.15
REGION1,PLNG00X00,1,2030,0.15
REGION1,RONG00X00,1,2030,0.15
REGION1,UKNG00X00,1,2030,0.15
REGION1,ATNG00X00,1,2030,0.15
REGION1,BENG00X00,1,2030,0.15
REGION1,BGNG00X00,1,2030,0.15
REGION1,HRNG00X00,1,2030,0.15
REGION1,CZNG00X00,1,2030,0.15
REGION1,FRNG00X00,1,2030,0.15
REGION1,GRNG00X00,1,2030,0.15
REGION1,HUNG00X00,1,2030,0.15
REGION1,IENG00X00,1,2030,0.15
REGION1,SKNG00X00,1,2030,0.15
REGION1,SING00X00,1,2030,0.15
REGION1,ESNG00X00,1,2030,0.15
REGION1,RWCO00I00,1,2030,0.15
REGION1,ZWCO00I00,1,2030,0.15
REGION1,MACO00I00,1,2030,0.15
REGION1,BWCO00I00,1,2030,0.15
REGION1,NACO00I00,1,2030,0.15
REGION1,NECO00I00,1,2030,0.15
REGION1,SNCO00I00,1,2030,0.15
REGION1,ZACO00I00,1,2030,0.15
REGION1,ZMCO00I00,1,2030,0.15
REGION1,CICO00I00,1,2030,0.15
REGION1,EGLG00I00,1,2030,0.15
REGION1,GHLG00I00,1,2030,0.15
REGION1,MALG00I00,1,2030,0.15
REGION1,MZLG00I00,1,2030,0.15
REGION1,SNLG00I00,1,2030,0.15
REGION1,ZALG00I00,1,2030,0.15
REGION1,DZNG00X00,1,2030,0.15
REGION1,EGNG00X00,1,2030,0.15
REGION1,LYNG00X00,1,2030,0.15
REGION1,NGNG00X00,1,2030,0.15
REGION1,CGNG00X00,1,2030,0.15
REGION1,AONG00X00,1,2030,0.15
REGION1,CMNG00X00,1,2030,0.15
REGION1,CING00X00,1,2030,0.15
REGION1,GQNG00X00,1,2030,0.15
REGION1,GANG00X00,1,2030,0.15
REGION1,GHNG00X00,1,2030,0.15
REGION1,MANG00X00,1,2030,0.15
REGION1,MZNG00X00,1,2030,0.15
REGION1,NENG00X00,1,2030,0.15
REGION1,RWNG00X00,1,2030,0.15
REGION1,SNNG00X00,1,2030,0.15
REGION1,ZANG00X00,1,2030,0.15
REGION1,TZNG00X00,1,2030,0.15
REGION1,TNNG00X00,1,2030,0.15
REGION1,ALNGGRPI0,1,2030,0.15
REGION1,ALNGITPI0,1,2030,0.15
REGION1,ATNGDEPI0,1,2030,0.15
REGION1,ATNGDEPI0,2,2030,0.15
REGION1,ATNGHUPI0,1,2030,0.15
REGION1,ATNGITPI0,1,2030,0.15
REGION1,ATNGITPI0,2,2030,0.15
REGION1,ATNGSIPI0,1,2030,0.15
REGION1,ATNGSIPI0,2,2030,0.15
REGION1,ATNGSKPI0,1,2030,0.15
REGION1,ATNGSKPI0,2,2030,0.15
REGION1,BENGDEPI0,1,2030,0.15
REGION1,BENGDEPI0,2,2030,0.15
REGION1,BENGFRPI0,1,2030,0.15
REGION1,BENGFRPI0,2,2030,0.15
REGION1,BENGUKPI0,1,2030,0.15
REGION1,BENGUKPI0,2,2030,0.15
REGION1,BENGNLPI0,1,2030,0.15
REGION1,BENGNLPI0,2,2030,0.15
REGION1,BGNGGRPI0,1,2030,0.15
REGION1,BGNGGRPI0,2,2030,0.15
REGION1,BGNGROPI0,1,2030,0.15
REGION1,BGNGROPI0,2,2030,0.15
REGION1,BYNGLTPI0,1,2030,0.15
REGION1,CYNGEGPI0,1,2030,0.15
REGION1,CYNGGRPI0,1,2030,0.15
REGION1,CYNGGRPI0,2,2030,0.15
REGION1,CZNGDEPI0,1,2030,0.15
REGION1,CZNGDEPI0,2,2030,0.15
REGION1,CZNGPLPI0,1,2030,0.15
REGION1,CZNGPLPI0,2,2030,0.15
REGION1,CZNGSKPI0,1,2030,0.15
REGION1,CZNGSKPI0,2,2030,0.15
REGION1,DENGCHPI0,1,2030,0.15
REGION1,DENGCHPI0,2,2030,0.15
REGION1,DENGFRPI0,1,2030,0.15
REGION1,DENGNLPI0,1,2030,0.15
REGION1,DENGNLPI0,2,2030,0.15
REGION1,DENGPLPI0,1,2030,0.15
REGION1,DENGPLPI0,2,2030,0.15
REGION1,DKNGDEPI0,1,2030,0.15
REGION1,DKNGDEPI0,2,2030,0.15
REGION1,DKNGPLPI0,1,2030,0.15
REGION1,DKNGPLPI0,2,2030,0.15
REGION1,DKNGSEPI0,1,2030,0.15
REGION1,DKNGSEPI0,2,2030,0.15
REGION1,DZNGESPI0,1,2030,0.15
REGION1,DZNGITPI0,1,2030,0.15
REGION1,EENGFIPI0,1,2030,0.15
REGION1,EENGFIPI0,2,2030,0.15
REGION1,EENGLVPI0,1,2030,0.15
REGION1,EENGLVPI0,2,2030,0.15
REGION1,FRNGCHPI0,1,2030,0.15
REGION1,FRNGCHPI0,2,2030,0.15
REGION1,FRNGESPI0,1,2030,0.15
REGION1,FRNGESPI0,2,2030,0.15
REGION1,GRNGITPI0,1,2030,0.15
REGION1,HRNGHUPI0,1,2030,0.15
REGION1,HRNGHUPI0,2,2030,0.15
REGION1,HRNGSIPI0,1,2030,0.15
REGION1,HRNGSIPI0,2,2030,0.15
REGION1,HUNGROPI0,1,2030,0.15
REGION1,HUNGROPI0,2,2030,0.15
REGION1,HUNGSKPI0,1,2030,0.15
REGION1,HUNGSKPI0,2,2030,0.15
REGION1,IENGUKPI0,1,2030,0.15
REGION1,IENGUKPI0,2,2030,0.15
REGION1,ITNGCHPI0,1,2030,0.15
REGION1,ITNGCHPI0,2,2030,0.15
REGION1,ITNGMTPI0,1,2030,0.15
REGION1,ITNGMTPI0,2,2030,0.15
REGION1,ITNGSIPI0,1,2030,0.15
REGION1,ITNGSIPI0,2,2030,0.15
REGION1,LTNGPLPI0,1,2030,0.15
REGION1,LTNGPLPI0,2,2030,0.15
REGION1,LVNGLTPI0,1,2030,0.15
REGION1,LVNGLTPI0,2,2030,0.15
REGION1,LYNGITPI0,1,2030,0.15
REGION1,MANGESPI0,1,2030,0.15
REGION1,MDNGROPI0,1,2030,0.15
REGION1,NLNGUKPI0,1,2030,0.15
REGION1,NLNGUKPI0,2,2030,0.15
REGION1,NONGBEPI0,1,2030,0.15
REGION1,NONGDEPI0,1,2030,0.15
REGION1,NONGDKPI0,1,2030,0.15
REGION1,NONGFRPI0,1,2030,0.15
REGION1,NONGUKPI0,1,2030,0.15
REGION1,NONGNLPI0,1,2030,0.15
REGION1,PLNGSKPI0,1,2030,0.15
REGION1,PLNGSKPI0,2,2030,0.15
REGION1,PTNGESPI0,1,2030,0.15
REGION1,PTNGESPI0,2,2030,0.15
REGION1,RSNGBGPI0,1,2030,0.15
REGION1,RSNGHUPI0,1,2030,0.15
REGION1,RSNGROPI0,1,2030,0.15
REGION1,RUNGEEPI0,1,2030,0.15
REGION1,RUNGFIPI0,1,2030,0.15
REGION1,RUNGLVPI0,1,2030,0.15
REGION1,TRNGBGPI0,1,2030,0.15
REGION1,TRNGGRPI0,1,2030,0.15
REGION1,UANGHUPI0,1,2030,0.15
REGION1,UANGPLPI0,1,2030,0.15
REGION1,UANGROPI0,1,2030,0.15
REGION1,UANGSKPI0,1,2030,0.15
REGION1,BENGLUPI0,1,2030,0.15
REGION1,NGNGDZPI0,1,2030,0.15
REGION1,MZNGZAPI0,1,2030,0.15
REGION1,NGNGLYPI0,1,2030,0.15
REGION1,ETNGDJPI0,1,2030,0.15
REGION1,NGNGGQPI0,1,2030,0.15
REGION1,TZNGKEPI0,1,2030,0.15
REGION1,NGNGMAPI0,1,2030,0.15
REGION1,NGNGBJPI0,1,2030,0.15
REGION1,NGNGGHPI0,1,2030,0.15
REGION1,NGNGNEPI0,1,2030,0.15
REGION1,NGNGTGPI0,1,2030,0.15
REGION1,NGNGTNPI0,1,2030,0.15
REGION1,DZNGMAPI0,1,2030,0.15
REGION1,ATCO00I00,1,2031,0.0
REGION1,BECO00I00,1,2031,0.15
REGION1,BGCO00I00,1,2031,0.15
REGION1,CZCO00I00,1,2031,0.15
REGION1,DECO00I00,1,2031,0.15
REGION1,DKCO00I00,1,2031,0.15
REGION1,ESCO00I00,1,2031,0.15
REGION1,FICO00I00,1,2031,0.15
REGION1,FRCO00I00,1,2031,0.15
REGION1,HRCO00I00,1,2031,0.15
REGION1,HUCO00I00,1,2031,0.0
REGION1,IECO00I00,1,2031,0.15
REGION1,ITCO00I00,1,2031,0.15
REGION1,LVCO00I00,1,2031,0.15
REGION1,NLCO00I00,1,2031,0.15
REGION1,PLCO00I00,1,2031,0.15
REGION1,PTCO00I00,1,2031,0.0
REGION1,ROCO00I00,1,2031,0.15
REGION1,SECO00I00,1,2031,0.0
REGION1,SKCO00I00,1,2031,0.15
REGION1,UKCO00I00,1,2031,0.0
REGION1,BGLI00I00,1,2031,0.15
REGION1,CZLI00I00,1,2031,0.15
REGION1,DELI00I00,1,2031,0.15
REGION1,EELI00I00,1,2031,0.15
REGION1,GRLI00I00,1,2031,0.15
REGION1,ESLI00I00,1,2031,0.15
REGION1,FILI00I00,1,2031,0.15
REGION1,HRLI00I00,1,2031,0.0
REGION1,HULI00I00,1,2031,0.15
REGION1,IELI00I00,1,2031,0.15
REGION1,LVLI00I00,1,2031,0.15
REGION1,PLLI00I00,1,2031,0.15
REGION1,ROLI00I00,1,2031,0.15
REGION1,SELI00I00,1,2031,0.15
REGION1,SILI00I00,1,2031,0.15
REGION1,SKLI00I00,1,2031,0.15
REGION1,BELG00I00,1,2031,0.15
REGION1,HRLG00I00,1,2031,0.15
REGION1,FRLG00I00,1,2031,0.15
REGION1,FILG00I00,1,2031,0.15
REGION1,DELG00I00,1,2031,0.15
REGION1,GRLG00I00,1,2031,0.15
REGION1,ITLG00I00,1,2031,0.15
REGION1,LTLG00I00,1,2031,0.15
REGION1,MTLG00I00,1,2031,0.15
REGION1,NLLG00I00,1,2031,0.15
REGION1,PLLG00I00,1,2031,0.15
REGION1,ESLG00I00,1,2031,0.15
REGION1,UKLG00I00,1,2031,0.15
REGION1,PTLG00I00,1,2031,0.15
REGION1,DKNG00X00,1,2031,0.15
REGION1,DENG00X00,1,2031,0.15
REGION1,ITNG00X00,1,2031,0.15
REGION1,NLNG00X00,1,2031,0.15
REGION1,NONG00X00,1,2031,0.15
REGION1,PLNG00X00,1,2031,0.15
REGION1,RONG00X00,1,2031,0.15
REGION1,UKNG00X00,1,2031,0.15
REGION1,ATNG00X00,1,2031,0.15
REGION1,BENG00X00,1,2031,0.15
REGION1,BGNG00X00,1,2031,0.15
REGION1,HRNG00X00,1,2031,0.15
REGION1,CZNG00X00,1,2031,0.15
REGION1,FRNG00X00,1,2031,0.15
REGION1,GRNG00X00,1,2031,0.15
REGION1,HUNG00X00,1,2031,0.15
REGION1,IENG00X00,1,2031,0.15
REGION1,SKNG00X00,1,2031,0.15
REGION1,SING00X00,1,2031,0.15
REGION1,ESNG00X00,1,2031,0.15
REGION1,RWCO00I00,1,2031,0.15
REGION1,ZWCO00I00,1,2031,0.15
REGION1,MACO00I00,1,2031,0.15
REGION1,BWCO00I00,1,2031,0.15
REGION1,NACO00I00,1,2031,0.15
REGION1,NECO00I00,1,2031,0.15
REGION1,SNCO00I00,1,2031,0.15
REGION1,ZACO00I00,1,2031,0.15
REGION1,ZMCO00I00,1,2031,0.15
REGION1,CICO00I00,1,2031,0.15
REGION1,EGLG00I00,1,2031,0.15
REGION1,GHLG00I00,1,2031,0.15
REGION1,MALG00I00,1,2031,0.15
REGION1,MZLG00I00,1,2031,0.15
REGION1,SNLG00I00,1,2031,0.15
REGION1,ZALG00I00,1,2031,0.15
REGION1,DZNG00X00,1,2031,0.15
REGION1,EGNG00X00,1,2031,0.15
REGION1,LYNG00X00,1,2031,0.15
REGION1,NGNG00X00,1,2031,0.15
REGION1,CGNG00X00,1,2031,0.15
REGION1,AONG00X00,1,2031,0.15
REGION1,CMNG00X00,1,2031,0.15
REGION1,CING00X00,1,2031,0.15
REGION1,GQNG00X00,1,2031,0.15
REGION1,GANG00X00,1,2031,0.15
REGION1,GHNG00X00,1,2031,0.15
REGION1,MANG00X00,1,2031,0.15
REGION1,MZNG00X00,1,2031,0.15
REGION1,NENG00X00,1,2031,0.15
REGION1,RWNG00X00,1,2031,0.15
REGION1,SNNG00X00,1,2031,0.15
REGION1,ZANG00X00,1,2031,0.15
REGION1,TZNG00X00,1,2031,0.15
REGION1,TNNG00X00,1,2031,0.15
REGION1,ALNGGRPI0,1,2031,0.15
REGION1,ALNGITPI0,1,2031,0.15
REGION1,ATNGDEPI0,1,2031,0.15
REGION1,ATNGDEPI0,2,2031,0.15
REGION1,ATNGHUPI0,1,2031,0.15
REGION1,ATNGITPI0,1,2031,0.15
REGION1,ATNGITPI0,2,2031,0.15
REGION1,ATNGSIPI0,1,2031,0.15
REGION1,ATNGSIPI0,2,2031,0.15
REGION1,ATNGSKPI0,1,2031,0.15
REGION1,ATNGSKPI0,2,2031,0.15
REGION1,BENGDEPI0,1,2031,0.15
REGION1,BENGDEPI0,2,2031,0.15
REGION1,BENGFRPI0,1,2031,0.15
REGION1,BENGFRPI0,2,2031,0.15
REGION1,BENGUKPI0,1,2031,0.15
REGION1,BENGUKPI0,2,2031,0.15
REGION1,BENGNLPI0,1,2031,0.15
REGION1,BENGNLPI0,2,2031,0.15
REGION1,BGNGGRPI0,1,2031,0.15
REGION1,BGNGGRPI0,2,2031,0.15
REGION1,BGNGROPI0,1,2031,0.15
REGION1,BGNGROPI0,2,2031,0.15
REGION1,BYNGLTPI0,1,2031,0.15
REGION1,CYNGEGPI0,1,2031,0.15
REGION1,CYNGGRPI0,1,2031,0.15
REGION1,CYNGGRPI0,2,2031,0.15
REGION1,CZNGDEPI0,1,2031,0.15
REGION1,CZNGDEPI0,2,2031,0.15
REGION1,CZNGPLPI0,1,2031,0.15
REGION1,CZNGPLPI0,2,2031,0.15
REGION1,CZNGSKPI0,1,2031,0.15
REGION1,CZNGSKPI0,2,2031,0.15
REGION1,DENGCHPI0,1,2031,0.15
REGION1,DENGCHPI0,2,2031,0.15
REGION1,DENGFRPI0,1,2031,0.15
REGION1,DENGNLPI0,1,2031,0.15
REGION1,DENGNLPI0,2,2031,0.15
REGION1,DENGPLPI0,1,2031,0.15
REGION1,DENGPLPI0,2,2031,0.15
REGION1,DKNGDEPI0,1,2031,0.15
REGION1,DKNGDEPI0,2,2031,0.15
REGION1,DKNGPLPI0,1,2031,0.15
REGION1,DKNGPLPI0,2,2031,0.15
REGION1,DKNGSEPI0,1,2031,0.15
REGION1,DKNGSEPI0,2,2031,0.15
REGION1,DZNGESPI0,1,2031,0.15
REGION1,DZNGITPI0,1,2031,0.15
REGION1,EENGFIPI0,1,2031,0.15
REGION1,EENGFIPI0,2,2031,0.15
REGION1,EENGLVPI0,1,2031,0.15
REGION1,EENGLVPI0,2,2031,0.15
REGION1,FRNGCHPI0,1,2031,0.15
REGION1,FRNGCHPI0,2,2031,0.15
REGION1,FRNGESPI0,1,2031,0.15
REGION1,FRNGESPI0,2,2031,0.15
REGION1,GRNGITPI0,1,2031,0.15
REGION1,HRNGHUPI0,1,2031,0.15
REGION1,HRNGHUPI0,2,2031,0.15
REGION1,HRNGSIPI0,1,2031,0.15
REGION1,HRNGSIPI0,2,2031,0.15
REGION1,HUNGROPI0,1,2031,0.15
REGION1,HUNGROPI0,2,2031,0.15
REGION1,HUNGSKPI0,1,2031,0.15
REGION1,HUNGSKPI0,2,2031,0.15
REGION1,IENGUKPI0,1,2031,0.15
REGION1,IENGUKPI0,2,2031,0.15
REGION1,ITNGCHPI0,1,2031,0.15
REGION1,ITNGCHPI0,2,2031,0.15
REGION1,ITNGMTPI0,1,2031,0.15
REGION1,ITNGMTPI0,2,2031,0.15
REGION1,ITNGSIPI0,1,2031,0.15
REGION1,ITNGSIPI0,2,2031,0.15
REGION1,LTNGPLPI0,1,2031,0.15
REGION1,LTNGPLPI0,2,2031,0.15
REGION1,LVNGLTPI0,1,2031,0.15
REGION1,LVNGLTPI0,2,2031,0.15
REGION1,LYNGITPI0,1,2031,0.15
REGION1,MANGESPI0,1,2031,0.15
REGION1,MDNGROPI0,1,2031,0.15
REGION1,NLNGUKPI0,1,2031,0.15
REGION1,NLNGUKPI0,2,2031,0.15
REGION1,NONGBEPI0,1,2031,0.15
REGION1,NONGDEPI0,1,2031,0.15
REGION1,NONGDKPI0,1,2031,0.15
REGION1,NONGFRPI0,1,2031,0.15
REGION1,NONGUKPI0,1,2031,0.15
REGION1,NONGNLPI0,1,2031,0.15
REGION1,PLNGSKPI0,1,2031,0.15
REGION1,PLNGSKPI0,2,2031,0.15
REGION1,PTNGESPI0,1,2031,0.15
REGION1,PTNGESPI0,2,2031,0.15
REGION1,RSNGBGPI0,1,2031,0.15
REGION1,RSNGHUPI0,1,2031,0.15
REGION1,RSNGROPI0,1,2031,0.15
REGION1,RUNGEEPI0,1,2031,0.15
REGION1,RUNGFIPI0,1,2031,0.15
REGION1,RUNGLVPI0,1,2031,0.15
REGION1,TRNGBGPI0,1,2031,0.15
REGION1,TRNGGRPI0,1,2031,0.15
REGION1,UANGHUPI0,1,2031,0.15
REGION1,UANGPLPI0,1,2031,0.15
REGION1,UANGROPI0,1,2031,0.15
REGION1,UANGSKPI0,1,2031,0.15
REGION1,BENGLUPI0,1,2031,0.15
REGION1,NGNGDZPI0,1,2031,0.15
REGION1,MZNGZAPI0,1,2031,0.15
REGION1,NGNGLYPI0,1,2031,0.15
REGION1,ETNGDJPI0,1,2031,0.15
REGION1,NGNGGQPI0,1,2031,0.15
REGION1,TZNGKEPI0,1,2031,0.15
REGION1,NGNGMAPI0,1,2031,0.15
REGION1,NGNGBJPI0,1,2031,0.15
REGION1,NGNGGHPI0,1,2031,0.15
REGION1,NGNGNEPI0,1,2031,0.15
REGION1,NGNGTGPI0,1,2031,0.15
REGION1,NGNGTNPI0,1,2031,0.15
REGION1,DZNGMAPI0,1,2031,0.15
REGION1,ATCO00I00,1,2032,0.0
REGION1,BECO00I00,1,2032,0.15
REGION1,BGCO00I00,1,2032,0.15
REGION1,CZCO00I00,1,2032,0.15
REGION1,DECO00I00,1,2032,0.15
REGION1,DKCO00I00,1,2032,0.15
REGION1,ESCO00I00,1,2032,0.15
REGION1,FICO00I00,1,2032,0.15
REGION1,FRCO00I00,1,2032,0.15
REGION1,HRCO00I00,1,2032,0.15
REGION1,HUCO00I00,1,2032,0.0
REGION1,IECO00I00,1,2032,0.15
REGION1,ITCO00I00,1,2032,0.15
REGION1,LVCO00I00,1,2032,0.15
REGION1,NLCO00I00,1,2032,0.15
REGION1,PLCO00I00,1,2032,0.15
REGION1,PTCO00I00,1,2032,0.0
REGION1,ROCO00I00,1,2032,0.15
REGION1,SECO00I00,1,2032,0.0
REGION1,SKCO00I00,1,2032,0.15
REGION1,UKCO00I00,1,2032,0.0
REGION1,BGLI00I00,1,2032,0.15
REGION1,CZLI00I00,1,2032,0.15
REGION1,DELI00I00,1,2032,0.15
REGION1,EELI00I00,1,2032,0.15
REGION1,GRLI00I00,1,2032,0.15
REGION1,ESLI00I00,1,2032,0.0
REGION1,FILI00I00,1,2032,0.15
REGION1,HRLI00I00,1,2032,0.0
REGION1,HULI00I00,1,2032,0.15
REGION1,IELI00I00,1,2032,0.15
REGION1,LVLI00I00,1,2032,0.15
REGION1,PLLI00I00,1,2032,0.15
REGION1,ROLI00I00,1,2032,0.15
REGION1,SELI00I00,1,2032,0.15
REGION1,SILI00I00,1,2032,0.15
REGION1,SKLI00I00,1,2032,0.15
REGION1,BELG00I00,1,2032,0.15
REGION1,HRLG00I00,1,2032,0.15
REGION1,FRLG00I00,1,2032,0.15
REGION1,FILG00I00,1,2032,0.15
REGION1,DELG00I00,1,2032,0.15
REGION1,GRLG00I00,1,2032,0.15
REGION1,ITLG00I00,1,2032,0.15
REGION1,LTLG00I00,1,2032,0.15
REGION1,MTLG00I00,1,2032,0.15
REGION1,NLLG00I00,1,2032,0.15
REGION1,PLLG00I00,1,2032,0.15
REGION1,ESLG00I00,1,2032,0.15
REGION1,UKLG00I00,1,2032,0.15
REGION1,PTLG00I00,1,2032,0.15
REGION1,DKNG00X00,1,2032,0.15
REGION1,DENG00X00,1,2032,0.15
REGION1,ITNG00X00,1,2032,0.15
REGION1,NLNG00X00,1,2032,0.15
REGION1,NONG00X00,1,2032,0.15
REGION1,PLNG00X00,1,2032,0.15
REGION1,RONG00X00,1,2032,0.15
REGION1,UKNG00X00,1,2032,0.15
REGION1,ATNG00X00,1,2032,0.15
REGION1,BENG00X00,1,2032,0.15
REGION1,BGNG00X00,1,2032,0.15
REGION1,HRNG00X00,1,2032,0.15
REGION1,CZNG00X00,1,2032,0.15
REGION1,FRNG00X00,1,2032,0.15
REGION1,GRNG00X00,1,2032,0.15
REGION1,HUNG00X00,1,2032,0.15
REGION1,IENG00X00,1,2032,0.15
REGION1,SKNG00X00,1,2032,0.15
REGION1,SING00X00,1,2032,0.15
REGION1,ESNG00X00,1,2032,0.15
REGION1,RWCO00I00,1,2032,0.15
REGION1,ZWCO00I00,1,2032,0.15
REGION1,MACO00I00,1,2032,0.15
REGION1,BWCO00I00,1,2032,0.15
REGION1,NACO00I00,1,2032,0.15
REGION1,NECO00I00,1,2032,0.15
REGION1,SNCO00I00,1,2032,0.15
REGION1,ZACO00I00,1,2032,0.15
REGION1,ZMCO00I00,1,2032,0.15
REGION1,CICO00I00,1,2032,0.15
REGION1,EGLG00I00,1,2032,0.15
REGION1,GHLG00I00,1,2032,0.15
REGION1,MALG00I00,1,2032,0.15
REGION1,MZLG00I00,1,2032,0.15
REGION1,SNLG00I00,1,2032,0.15
REGION1,ZALG00I00,1,2032,0.15
REGION1,DZNG00X00,1,2032,0.15
REGION1,EGNG00X00,1,2032,0.15
REGION1,LYNG00X00,1,2032,0.15
REGION1,NGNG00X00,1,2032,0.15
REGION1,CGNG00X00,1,2032,0.15
REGION1,AONG00X00,1,2032,0.15
REGION1,CMNG00X00,1,2032,0.15
REGION1,CING00X00,1,2032,0.15
REGION1,GQNG00X00,1,2032,0.15
REGION1,GANG00X00,1,2032,0.15
REGION1,GHNG00X00,1,2032,0.15
REGION1,MANG00X00,1,2032,0.15
REGION1,MZNG00X00,1,2032,0.15
REGION1,NENG00X00,1,2032,0.15
REGION1,RWNG00X00,1,2032,0.15
REGION1,SNNG00X00,1,2032,0.15
REGION1,ZANG00X00,1,2032,0.15
REGION1,TZNG00X00,1,2032,0.15
REGION1,TNNG00X00,1,2032,0.15
REGION1,ALNGGRPI0,1,2032,0.15
REGION1,ALNGITPI0,1,2032,0.15
REGION1,ATNGDEPI0,1,2032,0.15
REGION1,ATNGDEPI0,2,2032,0.15
REGION1,ATNGHUPI0,1,2032,0.15
REGION1,ATNGITPI0,1,2032,0.15
REGION1,ATNGITPI0,2,2032,0.15
REGION1,ATNGSIPI0,1,2032,0.15
REGION1,ATNGSIPI0,2,2032,0.15
REGION1,ATNGSKPI0,1,2032,0.15
REGION1,ATNGSKPI0,2,2032,0.15
REGION1,BENGDEPI0,1,2032,0.15
REGION1,BENGDEPI0,2,2032,0.15
REGION1,BENGFRPI0,1,2032,0.15
REGION1,BENGFRPI0,2,2032,0.15
REGION1,BENGUKPI0,1,2032,0.15
REGION1,BENGUKPI0,2,2032,0.15
REGION1,BENGNLPI0,1,2032,0.15
REGION1,BENGNLPI0,2,2032,0.15
REGION1,BGNGGRPI0,1,2032,0.15
REGION1,BGNGGRPI0,2,2032,0.15
REGION1,BGNGROPI0,1,2032,0.15
REGION1,BGNGROPI0,2,2032,0.15
REGION1,BYNGLTPI0,1,2032,0.15
REGION1,CYNGEGPI0,1,2032,0.15
REGION1,CYNGGRPI0,1,2032,0.15
REGION1,CYNGGRPI0,2,2032,0.15
REGION1,CZNGDEPI0,1,2032,0.15
REGION1,CZNGDEPI0,2,2032,0.15
REGION1,CZNGPLPI0,1,2032,0.15
REGION1,CZNGPLPI0,2,2032,0.15
REGION1,CZNGSKPI0,1,2032,0.15
REGION1,CZNGSKPI0,2,2032,0.15
REGION1,DENGCHPI0,1,2032,0.15
REGION1,DENGCHPI0,2,2032,0.15
REGION1,DENGFRPI0,1,2032,0.15
REGION1,DENGNLPI0,1,2032,0.15
REGION1,DENGNLPI0,2,2032,0.15
REGION1,DENGPLPI0,1,2032,0.15
REGION1,DENGPLPI0,2,2032,0.15
REGION1,DKNGDEPI0,1,2032,0.15
REGION1,DKNGDEPI0,2,2032,0.15
REGION1,DKNGPLPI0,1,2032,0.15
REGION1,DKNGPLPI0,2,2032,0.15
REGION1,DKNGSEPI0,1,2032,0.15
REGION1,DKNGSEPI0,2,2032,0.15
REGION1,DZNGESPI0,1,2032,0.15
REGION1,DZNGITPI0,1,2032,0.15
REGION1,EENGFIPI0,1,2032,0.15
REGION1,EENGFIPI0,2,2032,0.15
REGION1,EENGLVPI0,1,2032,0.15
REGION1,EENGLVPI0,2,2032,0.15
REGION1,FRNGCHPI0,1,2032,0.15
REGION1,FRNGCHPI0,2,2032,0.15
REGION1,FRNGESPI0,1,2032,0.15
REGION1,FRNGESPI0,2,2032,0.15
REGION1,GRNGITPI0,1,2032,0.15
REGION1,HRNGHUPI0,1,2032,0.15
REGION1,HRNGHUPI0,2,2032,0.15
REGION1,HRNGSIPI0,1,2032,0.15
REGION1,HRNGSIPI0,2,2032,0.15
REGION1,HUNGROPI0,1,2032,0.15
REGION1,HUNGROPI0,2,2032,0.15
REGION1,HUNGSKPI0,1,2032,0.15
REGION1,HUNGSKPI0,2,2032,0.15
REGION1,IENGUKPI0,1,2032,0.15
REGION1,IENGUKPI0,2,2032,0.15
REGION1,ITNGCHPI0,1,2032,0.15
REGION1,ITNGCHPI0,2,2032,0.15
REGION1,ITNGMTPI0,1,2032,0.15
REGION1,ITNGMTPI0,2,2032,0.15
REGION1,ITNGSIPI0,1,2032,0.15
REGION1,ITNGSIPI0,2,2032,0.15
REGION1,LTNGPLPI0,1,2032,0.15
REGION1,LTNGPLPI0,2,2032,0.15
REGION1,LVNGLTPI0,1,2032,0.15
REGION1,LVNGLTPI0,2,2032,0.15
REGION1,LYNGITPI0,1,2032,0.15
REGION1,MANGESPI0,1,2032,0.15
REGION1,MDNGROPI0,1,2032,0.15
REGION1,NLNGUKPI0,1,2032,0.15
REGION1,NLNGUKPI0,2,2032,0.15
REGION1,NONGBEPI0,1,2032,0.15
REGION1,NONGDEPI0,1,2032,0.15
REGION1,NONGDKPI0,1,2032,0.15
REGION1,NONGFRPI0,1,2032,0.15
REGION1,NONGUKPI0,1,2032,0.15
REGION1,NONGNLPI0,1,2032,0.15
